HH_ID,FOOD_PRE,FOOD_VFM,FOOD_ECO,CLEANO_PRE,CLEANO_VFM,CLEANO_ECO,PC_PRE,PC_VFM,PC_ECO,FOOD_TOT,CLEANO_TOT,PC_TOT,TOTAL
5545,481221.29,1714823.488,395430.548,78064.5,273381.65,194833.5,0,149736.89,150656.04,2591475.326,546279.65,300392.93,3438147.906
5546,2738670.975,6225088.445,1933524.272,364653.95,400345.02,212722.51,80222.75,197936.55,344471.85,10897283.69,977721.48,622631.15,12497636.32
5547,701692.82,1667059.517,451439.2135,155700,349458.62,34967.85,49702.74,555017.09,118326.53,2820191.55,540126.47,723046.36,4083364.38
5548,39560.01,445935.21,45665.9,0,0,44126.6,81582.9,16675.75,57467.2,531161.12,44126.6,155725.85,731013.57
5549,43205,295705.2306,301583.658,1547.15,0,3135.85,0,19170,34414.7,640493.8886,4683,53584.7,698761.5886
5550,376596.55,776401.92,308188.32,76818,130330.41,19623,85793.8,65193.7,0,1461186.79,226771.41,150987.5,1838945.7
5551,823877.4,728705.26,173467.2093,17108,101590.68,25045.8,18547.75,53050.95,42550.1,1726049.869,143744.48,114148.8,1983943.149
5552,200900.2,588413.3,212511,91593,124894.4,34735.8,5540,210063.2,32630.6,1001824.5,251223.2,248233.8,1501281.5
5553,927760.4816,593040.9876,222472.1033,56291.9,104590.73,43165.05,73061.59,32240.66,51543,1743273.572,204047.68,156845.25,2104166.502
5554,565559.0987,535473.2192,264689.682,92452.05,116871.1,9098.1,35590.93,56634.95,2439.25,1365722,218421.25,94665.13,1678808.38
5555,162884.25,197373.06,45423.45,2322,26568,6679.62,4547.25,8077.5,0,405680.76,35569.62,12624.75,453875.13
5556,714129.2806,1646204.795,466374.458,0,85292.59,6756.75,20948.87,58186.85,86349.93,2826708.533,92049.34,165485.65,3084243.523
5557,2083962.503,2257307.715,1102385.46,267665.77,428284.18,91469.68,316060.13,358180.36,58221.48,5443655.678,787419.63,732461.97,6963537.278
5558,295533.2071,507718.4838,202377.8293,32675.86,53221.56,14914.556,11430,14610.47,35896.37,1005629.52,100811.976,61936.84,1168378.336
5559,40652.7,139512.675,7480.3,12357.1,97377.25,4718.05,40106.6,34671,0,187645.675,114452.4,74777.6,376875.675
5560,495283.0462,660483.6377,120973.7712,215722.58,162322.54,30293.8,265547.58,65083.2,1112.5,1276740.455,408338.92,331743.28,2016822.655
5561,262464.35,275897.6303,97564.0752,67639,19552.5,9817.75,31269.75,60154.71,0,635926.0555,97009.25,91424.46,824359.7655
5562,411969.59,318479.885,277611.4225,33105.6,70663.4,86357.19,30490.85,45774.9,39296.85,1008060.898,190126.19,115562.6,1313749.688
5563,1083143.542,2456512.023,570716.156,63847.98,609955.77,127926.84,1238411.81,1082656.43,344855.24,4110371.721,801730.59,2665923.48,7578025.791
5564,127928.2029,176746.3472,55242.5238,603.75,3765.75,4984.68,0,70255.44,21510.06,359917.0739,9354.18,91765.5,461036.7539
5565,1076131.716,1226478.289,884100.4271,70537.5,30063,0,378869.4,119158.8,62074,3186710.433,100600.5,560102.2,3847413.133
5566,525959.8834,1214620.239,254479.6795,53486.78,61454.92,44744.1,29254.75,88015.35,35827.7,1995059.802,159685.8,153097.8,2307843.402
5567,2101305.876,3370112.183,1625571.984,149096.78,561416.48,227464.67,23308.9,202894.405,214388.51,7096990.044,937977.93,440591.815,8475559.789
5568,464522.6593,1788487.67,809588.1995,42580.7,169515.24,67647.73,90851.79,151649.015,140965.11,3062598.528,279743.67,383465.915,3725808.113
5569,613658.4896,554242.3905,190906.6104,58887.13,68719.72,10589.34,66869.875,191124.05,70894.1,1358807.491,138196.19,328888.025,1825891.706
5570,1601542.48,4163434.215,2259358.84,30535,485767.75,165566.55,107016.35,159695,558203.35,8024335.535,681869.3,824914.7,9531119.535
5571,844067.9738,4786999.941,1558835.464,18211.8,179182.18,59102.5,29784,106397.8,106197.35,7189903.379,256496.48,242379.15,7688779.009
5572,3210444.852,9111621.372,4022911.836,329595.75,51082.4,102740.45,444027.9104,360052.49,814103.48,16344978.06,483418.6,1618183.88,18446580.54
5573,1024655.068,1791248.709,820465.6824,45374.88,78944.75,147508.58,4610,61804.65,141697.6,3636369.46,271828.21,208112.25,4116309.92
5574,1855765.095,11186743,4057226.54,187072.2,449357.78,308643.22,181800.4,1091526.31,447791.86,17099734.63,945073.2,1721118.57,19765926.4
5575,1062416.968,2096509.072,447062.9114,215796.19,280166.93,120827.37,443349.06,478367.64,148176.53,3605988.952,616790.49,1069893.23,5292672.672
5576,1095497.103,3452713.566,1180654.06,38071.7,131736.89,151210.98,60605.07,343018.62,211773.235,5728864.73,321019.57,615396.925,6665281.225
5577,2579272.864,4391154.032,1072636.777,83891.83,87076.05,106287.5,169279.13,97997.42,126235.9,8043063.673,277255.38,393512.45,8713831.503
5578,1786970.97,3535256.474,762224.08,165166.15,184901.41,36014.55,278285.22,724256.47,531850.69,6084451.524,386082.11,1534392.38,8004926.014
5579,1329382.472,4433466.971,854439.7259,20037.49,261765.25,177342.1,77464.32,452846.2,72042.92,6617289.169,459144.84,602353.44,7678787.449
5580,1080967.62,5812596.422,1772443.895,244090.85,426725.846,140179.72,33072.95,314635.3,255559.01,8666007.937,810996.416,603267.26,10080271.61
5581,396049.293,872544.228,296342.316,35713.65,12288.75,10170,0,3735.6,5508.75,1564935.837,58172.4,9244.35,1632352.587
5582,209685.2,384253.44,220259.082,10979.1,25396.1,0,0,12698.05,14361.55,814197.722,36375.2,27059.6,877632.522
5583,770774.1876,2436890.097,1494866.755,49516.84,121840.46,74423.23,34152.41,209391.36,128930.01,4702531.038,245780.53,372473.78,5320785.348
5584,1476311.504,5300003.808,2890467.34,37933.1,86677.65,116772.67,45323.15,262964.35,403943.8,9666782.652,241383.42,712231.3,10620397.37
5585,686508.9956,756481.1992,214554.9365,84827.6,143603.9,21853.29,98600.74,209573.05,53936.59,1657545.131,250284.79,362110.38,2269940.301
5586,3009920.976,4596479.729,1168770.352,430631.27,348862.57,73075.25,422950.13,919919.11,107346.39,8775171.058,852569.09,1450215.63,11077955.78
5587,1160460.863,1778945.128,399793.6013,108726.22,76208.05,28709.19,113221.58,228481.54,36863.5,3339199.592,213643.46,378566.62,3931409.672
5588,317214.08,1959066.73,1116178.391,80437.65,230521,85181.345,87048,305291.385,148148.95,3392459.201,396139.995,540488.335,4329087.531
5589,1777089.302,4677460.903,1119714.474,223575.16,354077.72,261193.8206,597295.44,726861.05,293822.6,7574264.678,838846.7006,1617979.09,10031090.47
5590,5480397.541,10519905.52,2264769.729,418386.36,791480.58,301861.4,1448221.55,1403965.57,175259.95,18265072.79,1511728.34,3027447.07,22804248.2
5591,944239.877,1025853.014,290580.183,103832.89,104974.34,14198.7,298277.91,165963.26,13465.53,2260673.074,223005.93,477706.7,2961385.704
5592,40517.29,91525.45,109470.5905,3595.5,15780.25,5393.25,8765.03,7151.05,17522.07,241513.3305,24769,33438.15,299720.4805
5593,447651.4892,1016631.362,356931.395,29818.31,82079.3,28673.1,58536.38,71074.23,48973.63,1821214.246,140570.71,178584.24,2140369.196
5594,493277.2184,828560.077,186602.7242,89550.15,47120.38,10664.33,95119.4,55450.36,7066.9,1508440.02,147334.86,157636.66,1813411.54
5595,349542.364,1503614.62,744809.5279,100355.9,291156.932,28448.025,45688.9,59169.68,70347.74,2597966.512,419960.857,175206.32,3193133.689
5596,324575.616,1057397.601,390282.18,62685.9,125044.79,27092.68,72798.47,118640.58,56081.49,1772255.397,214823.37,247520.54,2234599.307
5597,1404062.156,2624667.093,929533.9313,9365.3,95392.65,119152.4,34502.5,260282.45,133056.2,4958263.18,223910.35,427841.15,5610014.68
5598,1169400.81,2942363.923,1732124.826,0,301787.09,338901.89,330516.64,292425.44,267254.01,5843889.56,640688.98,890196.09,7374774.63
5599,738070.43,2034946.958,1047650.499,82217.59,70575.35,92669.36,39371.5,188831.83,119111.2,3820667.887,245462.3,347314.53,4413444.717
5600,1091705.67,1282462.274,429528.407,149015.94,338273.72,85699.1,176932.22,201137.3,131262.92,2803696.351,572988.76,509332.44,3886017.551
5601,246083.6374,1154583.98,307637.4639,5648.75,83670.796,13019.795,25559.87,97142.06,58711.84,1708305.081,102339.341,181413.77,1992058.192
5602,627355.1705,1933404.565,338858.2358,81018.24,49633.29,54760.71,141298.99,235546.64,127979.96,2899617.971,185412.24,504825.59,3589855.801
5603,507316.4956,1178877.793,538281.5938,18943.8,111069,39281.15,70173.37,149824.505,86708.48,2224475.883,169293.95,306706.355,2700476.188
5604,1342049.303,2715777.18,1655010.633,39344.39,88771.13,57351.27,11445,89502,109799.65,5712837.115,185466.79,210746.65,6109050.555
5605,5330672.297,5390530.835,2628773.891,593196.01,170509.11,21807.3,93103.87,201574.55,140751.44,13349977.02,785512.42,435429.86,14570919.3
5606,1323393.571,2223916.624,971165.4085,89425.5,104268.38,70187.6,77090.4,273998.45,630001.52,4518475.604,263881.48,981090.37,5763447.454
5607,428517.2022,1210592.114,438071.8368,118326.55,70064.85,17275.15,112849.38,123300.26,49605.65,2077181.153,205666.55,285755.29,2568602.993
5608,585762.7126,1732057.415,459220.4381,25965,82108.14,29020.26,3201.6,32778.47,158019.31,2777040.566,137093.4,193999.38,3108133.346
5609,293833.965,920952.532,354088.24,70355.75,263409.36,102681.31,34992.24,83380.99,154746.77,1568874.737,436446.42,273120,2278441.157
5610,334535.7,2147297.7,654600.99,6734,77752,51877.79,105524,180438.5,254885.6,3136434.39,136363.79,540848.1,3813646.28
5611,2913830.241,5571403.708,2334341.481,227382.96,284838.14,99210.54,2218344.21,414661.18,169071.628,10819575.43,611431.64,2802077.018,14233084.09
5612,1316723.407,2427842.762,422046.51,43286.62,371613.18,121942,143159.43,194185.94,117567.97,4166612.678,536841.8,454913.34,5158367.818
5613,623288.93,2074432.736,990060.2182,146471,262929.3836,234326.31,0,170042.55,276253.71,3687781.884,643726.6936,446296.26,4777804.837
5614,975110.5003,2366642.278,809333.5047,95586.6,42358.35,44279.41,132797.39,25539.2,137109.31,4151086.283,182224.36,295445.9,4628756.543
5615,463382.7046,1429250.571,715041.0467,4139.6,118945.96,90769.89,69752.76,194624.63,151047.24,2607674.322,213855.45,415424.63,3236954.402
5616,399482.83,546255.576,162535.7216,129499.62,143888.06,40641.3,135129.24,126425.76,13295.55,1108274.128,314028.98,274850.55,1697153.658
5617,684463.6375,2685293.586,12518693.63,91639,192606.4,137692.5,6980,197259.15,143261.68,15888450.85,421937.9,347500.83,16657889.58
5618,2023530.487,5622066.866,1881761.625,253194.44,490300.8,286738.85,40352.43,208699.5,322746.35,9527358.979,1030234.09,571798.28,11129391.35
5619,1199838.435,2762171.385,929741.0327,421289.79,370655.55,194898.3148,338336.07,307980.45,252495.95,4891750.854,986843.6548,898812.47,6777406.978
5620,89529.2,256189.01,23747.73,23426,28726.86,8001.28,3936.8,95822.1,2134,369465.94,60154.14,101892.9,531512.98
5621,480295.76,2222190.093,1622338.405,8095.22,75474.31,54273.11,137790.53,81813.2,555434.07,4324824.258,137842.64,775037.8,5237704.698
5622,193672.89,622500.1487,253006.8355,58758.15,24252.65,25069.95,16282.95,16514.3,52738.82,1069179.874,108080.75,85536.07,1262796.694
5623,356578.1,527466.613,358278.68,0,157332.23,21684,27445.34,68018.3,5060.5,1242323.393,179016.23,100524.14,1521863.763
5624,346765.77,1625540.349,452993.66,197553.47,128837.9,40459.04,57144.6,79361.29,242676.7,2425299.779,366850.41,379182.59,3171332.779
5625,886992,1615282,113395.84,0,0,0,0,172441.68,0,2615669.84,0,172441.68,2788111.52
5626,2539264.73,2953723.813,1063407.126,350913.16,356295.18,90984.2,771488.78,812467.56,217733.13,6556395.668,798192.54,1801689.47,9156277.678
5627,2964822.155,10606946.14,3390760.289,181184.37,703947.58,309998.72,273008.8,657654.69,667296.43,16962528.58,1195130.67,1597959.92,19755619.17
5628,561923.8718,1474141.167,427967.3025,81712.69,178378.25,41623.65,25646.75,256191.37,108961.21,2464032.342,301714.59,390799.33,3156546.262
5629,555530.5923,1297716.069,433188.0519,44998.1,181803.71,65183.72,117261.59,212798.01,143467.65,2286434.714,291985.53,473527.25,3051947.494
5630,2168893.753,3796447.988,773705.896,155141.48,204261.9,117289.68,78168.6,94977,72995.35,6739047.637,476693.06,246140.95,7461881.647
5631,1274458.118,3875064.399,1661468.78,47322,529584.75,209616.25,467436.49,695466.2,570018.84,6810991.296,786523,1732921.53,9330435.826
5632,565850.5734,1916544.285,1347568.298,121666.19,365939.59,46243,147894.7,382150.78,225334.05,3829963.156,533848.78,755379.53,5119191.466
5633,3120685.702,5251454.858,1053754.173,144942.76,424204.6825,145086.97,215670.92,423936.83,305839.65,9425894.732,714234.4125,945447.4,11085576.54
5634,489621.73,1388648.969,286820.325,18839.4,138599.73,19390,26703.5,123539.5,17899.34,2165091.024,176829.13,168142.34,2510062.494
5635,3457286.082,4995544.707,925728.6867,99740.52,219139.83,70314.25,125611.75,287046.2,100750.8,9378559.475,389194.6,513408.75,10281162.82
5636,296194.75,512519.682,236041.15,0,7980.6,3820.5,72691.05,3650.7,55695.2,1044755.582,11801.1,132036.95,1188593.632
5637,3671226.909,6138624.925,1625814.347,70168.98,171266.26,133219.36,118022.5,229237.74,180997.76,11435666.18,374654.6,528258,12338578.78
5638,1769365.27,3332881.971,2683715.459,165493.55,210707.48,105766.99,124713.06,288543.8,130367.29,7785962.7,481968.02,543624.15,8811554.87
5639,1036254.45,7069494.751,4677543.478,301728.35,808328.64,707366.234,574830.52,360188.18,160439.8,12783292.68,1817423.224,1095458.5,15696174.4
5640,1247588.485,3092726.647,2155080.46,61429.95,238162.4,105960.95,113684.29,142779.47,138880.16,6495395.591,405553.3,395343.92,7296292.811
5641,4640744.171,5908607.706,2390824.953,578355.08,852182.49,136877.5,1780452.15,1086112.11,737945.95,12940176.83,1567415.07,3604510.21,18112102.11
5642,436977.234,1403259.635,364035.09,29593.7,21313.39,36437.8,50235.43,155627.15,107440.57,2204271.958,87344.89,313303.15,2604919.998
5643,1834962.531,4608076.458,2527009.014,302019.04,566277.88,76223,336107.33,650100.192,374315.725,8970048.002,944519.92,1360523.247,11275091.17
5644,2019119.958,4838871.917,2051174.108,89302.62,672810.29,255255.6,335890.24,922915.86,258036.22,8909165.982,1017368.51,1516842.32,11443376.81
5645,1772311.98,6527481.218,3395863.265,165081.38,858376.28,175666.96,682751.35,1666340.91,980994.78,11695656.46,1199124.62,3330087.04,16224868.12
5646,767664.9323,2836427.127,1340000.341,101765.05,134636.34,134858.58,49928.2,160445.9,263550.48,4944092.4,371259.97,473924.58,5789276.95
5647,644007.93,920098.6389,289770.8375,99482.69,188858.16,79273.22,54342.79,133469.91,47258.2,1853877.406,367614.07,235070.9,2456562.376
5648,8044519.03,6022498.73,1474630.686,446234.65,374190.3,131905.75,489966.38,325859.5,7683.6,15541648.45,952330.7,823509.48,17317488.63
5649,1076239.6,2056207.924,915212.645,0,303966.1,37508.7,46732.2,116674.2,237480.4,4047660.169,341474.8,400886.8,4790021.769
5650,256726.11,641318.0804,231475.8706,41568.31,133873.56,47909.55,9705.8,63060.56,66950.66,1129520.061,223351.42,139717.02,1492588.501
5651,924790.08,3839831.743,1741940.668,242235.26,265033.77,274789.4,44143.29,316435.39,270152.92,6506562.491,782058.43,630731.6,7919352.521
5652,363373.185,694525.2405,134268.225,17304,3785.25,0,0,71249.22,0,1192166.651,21089.25,71249.22,1284505.121
5653,1162649.499,2807486.139,1757520.335,96815.18,165206.59,222326.65,11143.5,154583.308,134938.94,5727655.972,484348.42,300665.748,6512670.14
5654,5569984.044,5593036.96,2767723.78,839753.08,464953.29,81827.75,522351.31,1246300.53,81266.44,13930744.78,1386534.12,1849918.28,17167197.18
5655,660366.5411,1725353.641,447759.4411,6529.4,41006.07,67682.25,29357.4,75074,41951.26,2833479.623,115217.72,146382.66,3095080.003
5656,795833.1283,2565342.778,1022190.9,406264.14,711505.27,11770,0,356775.39,213668.8,4383366.806,1129539.41,570444.19,6083350.406
5657,981965.9464,3802970.892,1157634.113,379999.86,251477.3,36628.12,57456.1,307301.695,203310.85,5942570.952,668105.28,568068.645,7178744.877
5658,2383727.241,3794765.458,983286.4037,47040.327,224532.4,88472.09,76358.49,305327.14,13048.2,7161779.102,360044.817,394733.83,7916557.749
5659,1724279.6,2365306.714,778130.211,59454.51,114926.41,51334.24,109963,82028.6,88850.73,4867716.525,225715.16,280842.33,5374274.015
5660,733506.0625,1305149.058,714229.36,93979.48,86142.38,39167.65,25985.71,190502.77,43328.65,2752884.481,219289.51,259817.13,3231991.121
5661,491237.05,2446535.394,737202.3094,46910.75,87339.65,100060.58,110915.05,94895.37,20440.74,3674974.753,234310.98,226251.16,4135536.893
5662,6611363.247,7894571.042,3624881.564,535695.85,1141801.26,121665.5,321670.97,777458.1,227605.85,18130815.85,1799162.61,1326734.92,21256713.38
5663,1098524.093,1809539.39,837379.828,31910.55,139044.24,80942.975,92175.05,366270.1242,161850.29,3745443.31,251897.765,620295.4642,4617636.54
5664,1565905.645,6261998.921,3229467.17,321918.45,212167.83,224411.58,484631,311694.05,515796.51,11057371.73,758497.86,1312121.56,13127991.15
5665,998321.6254,4493816.885,1949652.087,36664.65,182122.33,68377.11,6334.25,32275.25,161457.02,7441790.597,287164.09,200066.52,7929021.207
5666,2992573.189,3441365.295,875950.3,193131.08,374365.49,210893.74,590149.05,385552.55,834782.99,7309888.784,778390.31,1810484.59,9898763.684
5667,984611.452,1195793.206,415792.0586,10032,69904.66,4385.07,7920,47729.05,167393.29,2596196.716,84321.73,223042.34,2903560.786
5668,631969.56,995009.4383,368808.7138,34171.37,77339.36118,59748.85,39181.13,169325.52,153090.445,1995787.712,171259.5812,361597.095,2528644.388
5669,2168026.542,2685945.894,416805.818,312127.696,857200.63,88829.69,220680.67,341689.726,123152.87,5270778.255,1258158.016,685523.266,7214459.537
5670,586179.05,1017129.135,603128.2038,35696.87,86648.56,24291.04,0,34642.12,36564.27,2206436.389,146636.47,71206.39,2424279.249
5671,2066,131796.2092,75033.7184,0,0,0,0,919.2,1103.3,208895.9276,0,2022.5,210918.4276
5672,745647.6722,2380382.681,620053.9843,99576.27,192062.77,72670.35,101096.13,167039.6,48927.22,3746084.338,364309.39,317062.95,4427456.678
5673,303777.6946,665502.63,312001.9502,107094.6,119855.35,29420.65,44605,146352.99,59159.37,1281282.275,256370.6,250117.36,1787770.235
5674,5305488.954,8383591.205,1833799.926,158858.17,92952.7,22640.29,123529.25,191347.2,30099.05,15522880.08,274451.16,344975.5,16142306.74
5675,1199297.868,2973284.029,880939.1688,85387.65,220789.336,110339.27,200826.23,413972.11,268808.932,5053521.065,416516.256,883607.272,6353644.593
5676,480018.2,750760.4933,314433.71,62965.48,66264.65,1102.2,75215.83,91639.87,51828.68,1545212.403,130332.33,218684.38,1894229.113
5677,4178096.667,8148817.796,2567747.927,847032.45,1574852.6,583902.2,619873.7,1383638.35,650111.21,14894662.39,3005787.25,2653623.26,20554072.9
5678,767578.8949,1663663.465,593573.1773,80042.22,143725.55,21849.25,99276.04,319499.05,101761.87,3024815.536,245617.02,520536.96,3790969.516
5679,2424153.014,2975036.898,961376.6535,145118.11,252805.23,22438.54,141276.92,108789.98,48204,6360566.565,420361.88,298270.9,7079199.345
5680,1321870.634,3353283.347,1597772.685,90440.01,319001.25,215227.35,60375.89,381749.46,88508.97,6272926.665,624668.61,530634.32,7428229.595
5681,2133890.672,2444002.32,930741.6072,159345.7,186881.26,63273.64,824734.4,479384.7,64798.71,5508634.599,409500.6,1368917.81,7287053.009
